z_cluster,z_minScore,z_maxScore
108150,0.9417709266511914,0.9417709266511914
8370,"",""
17430,0.5917027209042095,0.5917027209042095
79140,"",""
60774,0.5813683056833999,0.6979797795865311
93180,"",""
109530,"",""
23850,"",""
47520,"",""
8580,"",""
29220,"",""
13629,0.9028728971514566,0.9109933335651671
28290,"",""
111744,0.9909000619849879,0.9945404505764834
111360,"",""
24510,"",""
105750,"",""
8970,"",""
76980,"",""
93600,"",""
57630,"",""
13500,"",""
38640,"",""
116790,"",""
94818,0.8633282356722931,0.9314738626752713
101910,"",""
77910,"",""
22020,"",""
120750,"",""
81057,0.9850412483018898,0.9892062871879589
116190,"",""
92190,"",""
54990,"",""
115470,"",""
2190,"",""
40950,"",""
122790,"",""
132210,"",""
86820,"",""
3240,"",""
27030,"",""
37740,"",""
59970,"",""
126000,"",""
25944,0.5083623850856233,0.5083623850856233
33150,"",""
49260,"",""
60750,"",""
128220,"",""
132810,"",""
45060,"",""
131730,"",""
90690,"",""
96060,"",""
22980,"",""
51210,0.5609861565753379,0.5609861565753379
52050,"",""
86100,"",""
63690,"",""
60987,0.9537202522770583,0.9537202522770583
3480,"",""
102660,"",""
21510,"",""
114300,"",""
89640,"",""
46900,0.47786318615217027,0.47786318615217027
99480,"",""
117000,"",""
40830,"",""
56640,"",""
76260,"",""
8184,0.7511033883743192,0.9416442032745992
40440,"",""
2730,"",""
48090,0.981138821011245,0.981138821011245
26610,"",""
119190,"",""
33090,"",""
391,0.9946296961557333,0.9946296961557333
19590,0.9722787402160106,0.9948058035317234
74040,0.9849376750125535,0.9942322398449379
116340,"",""
120900,"",""
81210,"",""
89820,"",""
131160,"",""
28560,"",""
74760,"",""
128250,"",""
132180,"",""
50850,"",""
62700,"",""
116310,"",""
13740,"",""
67791,0.5592773842371044,0.988421098306559
122100,"",""
130320,"",""
72600,"",""
82290,"",""
104340,"",""
123210,"",""
85462,0.4043103185941031,0.4043103185941031
3900,"",""
23910,"",""
91230,"",""
115140,"",""
85050,"",""
62190,0.9913798073393066,0.9913798073393066
102780,"",""
129630,"",""
56520,0.9918431500282862,0.9952227536000962
94110,"",""
110514,0.9944434176470683,0.9944434176470683
30717,0.9952227536000962,0.9952227536000962
42660,0.9357546802024186,0.9944440363786977
47130,"",""
70740,"",""
112770,"",""
120330,"",""
113610,"",""
95610,"",""
7050,"",""
3588,0.678065952184869,0.9934775635560857
129360,"",""
33540,"",""
65934,0.5068357668051224,0.9897155949115441
101250,"",""
51720,"",""
34500,"",""
43380,"",""
52320,"",""
32007,0.9503307707742977,0.9503307707742977
83940,"",""
22478,0.5219996536850193,0.5219996536850193
83400,"",""
120690,"",""
64020,"",""
124560,0.9856497569595811,0.9952227536000962
6402,0.4040029012556083,0.4040029012556083
86940,"",""
21180,"",""
51630,"",""
65220,"",""
113937,0.9579751014449854,0.9872274349635781
87660,"",""
104430,"",""
73860,"",""
91320,"",""
73410,"",""
110430,"",""
127770,"",""
11551,"",""
31285,0.5176479340043045,0.7685658186612471
123811,"",""
102691,"",""
118549,0.8839240653520845,0.9936109261068321
45031,"",""
25111,"",""
120151,0.9764730966346247,0.9952227536000962
17875,0.9936889258103045,0.9952227536000962
54385,0.8077726151699313,0.8699067117231741
20701,"",""
54121,"",""
116941,"",""
55771,"",""
3925,0.9494528657747573,0.9494528657747573
118138,0.9868860236513964,0.9946233689486353
8251,"",""
1381,"",""
76621,"",""
58891,"",""
17731,0.5466739708428142,0.5466739708428142
99391,"",""
119671,"",""
10201,"",""
100411,"",""
24151,"",""
46801,"",""
118768,0.9952227536000962,0.9952227536000962
129721,"",""
9142,0.43721093857336074,0.43721093857336074
67981,"",""
79081,"",""
81472,0.9718596500771106,0.9765829128609368
47185,0.9507603428779706,0.9865022562179313
90571,"",""
2611,"",""
14551,"",""
13081,"",""
81721,0.4298757331950323,0.4298757331950323
18121,"",""
26791,"",""
29101,"",""
24031,"",""
105601,"",""
108781,"",""
88086,0.5603709047673,0.5603709047673
71611,"",""
11971,"",""
115861,"",""
29551,"",""
35911,"",""
90181,"",""
72721,"",""
127321,"",""
52111,"",""
114361,"",""
51961,"",""
92191,"",""
32191,"",""
59281,"",""
97561,"",""
132481,"",""
25501,"",""
52285,0.6101906520190133,0.9426138486237325
63721,"",""
60391,"",""
49231,"",""
46111,"",""
79351,"",""
1741,"",""
84112,0.9926367608080844,0.9947826487625325
38971,"",""
105241,"",""
90358,0.9595851292563218,0.9595851292563218
23131,"",""
107815,0.7774386959988239,0.7774386959988239
110221,"",""
103171,"",""
7591,"",""
1086,0.5668896472256284,0.5668896472256284
3895,0.9859369605433117,0.9859369605433117
64141,"",""
34771,"",""
5161,0.9438909693863196,0.9952227536000962
75121,"",""
83341,"",""
50731,"",""
35461,"",""
34141,"",""
104011,"",""
25048,0.9118142049595352,0.9600575254994227
124411,"",""
93868,0.9892340080614761,0.9938681114563211
115618,0.9456385787069774,0.9881761805738833
102061,"",""
96931,0.9947446578699937,0.9947446578699937
90001,0.9952227536000962,0.9952227536000962
54511,"",""
56761,"",""
30691,0.9733203975422537,0.9952227536000962
16441,"",""
116821,"",""
109201,"",""
23761,0.8505673641096774,0.9646988359103479
46381,"",""
23851,"",""
93631,"",""
20818,0.9309814075471611,0.9952227536000962
38251,0.9773715956294746,0.992032811459589
9901,"",""
67411,"",""
128341,"",""
5011,"",""
101941,"",""
111871,"",""
32665,0.47946826772350326,0.47946826772350326
56275,0.9670396706039409,0.9894003415416938
67831,0.9936750677565157,0.9952227536000962
3661,"",""
52468,0.9944951508541771,0.9944951508541771
66292,0.8336463617533798,0.9881761805738833
113521,"",""
34471,"",""
48241,"",""
108721,"",""
27781,"",""
100681,"",""
86551,"",""
57901,"",""
85021,"",""
81301,"",""
121201,"",""
127891,"",""
70351,"",""
60901,"",""
202,0.6289682453979045,0.6289682453979045
95401,"",""
21189,0.4081794868357522,0.40836062896632125
72691,"",""
30601,"",""
68581,"",""
15901,0.6975201413813708,0.9941339650477837
65491,"",""
63781,"",""
126781,"",""
125431,"",""
111181,"",""
96655,0.9107996901492345,0.9391486895353766
72301,"",""
84205,0.9902428132024033,0.9902428132024033
114181,"",""
63181,"",""
2401,"",""
6511,"",""
26221,"",""
69961,"",""
57,0.4089170862418052,0.4089170862418052
61891,"",""
10747,0.4118484874785724,0.4598859791604163
17491,"",""
118591,"",""
34631,0.5006145136957709,0.9929926014177497
114691,"",""
3932,"",""
32,0.40158924374626104,0.8054073790177045
14702,"",""
86432,0.9880652065791253,0.9880652065791253
26819,0.9951065949106059,0.9951065949106059
2972,"",""
59852,"",""
86192,"",""
17183,0.5980717117373129,0.9952227536000962
81932,"",""
6996,0.46380457095090266,0.46380457095090266
64322,"",""
81662,"",""
13289,0.9938656438586209,0.9952227536000962
87032,"",""
899,0.7345797920222193,0.9937418706231803
94259,0.9867593649390504,0.9867593649390504
20282,0.9931458159059717,0.9931458159059717
70232,"",""
42206,0.9799747034961354,0.9799747034961354
39299,0.9952227536000962,0.9952227536000962
3182,"",""
55952,0.6507933647763906,0.6507933647763906
84992,"",""
21752,"",""
39452,0.988268095538536,0.988268095538536
89432,"",""
63782,"",""
54062,"",""
86582,"",""
38192,"",""
65372,"",""
64682,"",""
42872,"",""
2042,"",""
83783,0.9497442120175742,0.9914752640685172
75182,"",""
43232,"",""
42392,"",""
60812,0.9677153748312902,0.9934262826628835
82682,"",""
5339,0.9930097191292755,0.9930097191292755
1412,"",""
8612,"",""
80072,"",""
10430,0.8180385620937,0.9615094905331896
89492,"",""
8702,"",""
42482,"",""
52232,"",""
88262,"",""
64772,0.9556603361323783,0.9952227536000962
37502,"",""
89792,"",""
812,"",""
35822,"",""
55502,"",""
21362,"",""
49532,"",""
80702,"",""
30692,"",""
65492,"",""
79292,"",""
34652,"",""
39992,"",""
47102,"",""
24337,0.47600244874765746,0.5355443025076659
33632,"",""
68702,0.9939512829059797,0.9939512829059797
23612,"",""
10112,"",""
87929,0.9870908638023206,0.9952227536000962
5732,"",""
66062,0.9059962121813412,0.9059962121813412
54932,"",""
57542,"",""
19682,"",""
91232,"",""
72032,"",""
22442,"",""
21242,"",""
36062,"",""
11492,"",""
80099,0.9592941657001771,0.986830045847326
24782,"",""
18242,"",""
16562,"",""
32882,"",""
5499,0.4196320949912034,0.9883549875928213
78782,"",""
62402,"",""
43892,"",""
84452,"",""
107823,"",""
111333,"",""
71613,"",""
29103,"",""
28740,0.7660721632618236,0.7660721632618236
54063,"",""
23703,"",""
69027,0.7504954594847996,0.9952227536000962
109263,"",""
91473,"",""
22050,0.9952227536000962,0.9952227536000962
15513,"",""
58083,"",""
73113,"",""
35493,"",""
46263,"",""
44943,"",""
85503,"",""
74523,"",""
85773,"",""
56133,"",""
13049,0.4078639515537846,0.8355187024220513
68313,"",""
124863,"",""
7623,0.4589040925010532,0.4589040925010532
87843,"",""
48663,"",""
115170,0.8860276934852587,0.9638293879308334
32193,"",""
105753,"",""
64623,"",""
52713,0.5191920230038538,0.5191920230038538
37533,"",""
98517,0.9798726538919232,0.9947826487625325
31053,"",""
64803,"",""
26064,0.9591676835126938,0.9892598505136306
50223,"",""
1947,0.4500642894951902,0.6654321664045828
80133,"",""
121773,"",""
110703,"",""
22923,0.9936109261068321,0.9936109261068321
91833,"",""
80403,"",""
35913,"",""
7653,"",""
41883,"",""
75183,"",""
126033,"",""
67593,"",""
69063,0.9363066548229804,0.9952227536000962
21690,0.9382373404107733,0.9952227536000962
109053,"",""
3663,"",""
93183,"",""
123243,"",""
104544,0.9558254871703427,0.9912498675642931
130623,"",""
50643,"",""
54993,"",""
65103,"",""
80823,"",""
3365,0.4910947787183188,0.4910947787183188
48723,"",""
11373,"",""
61593,"",""
9753,"",""
101433,"",""
93213,0.9717501995352565,0.9936889258103045
96183,"",""
91293,"",""
88377,0.8917451972064194,0.980410816735968
48963,"",""
58383,0.9936734116065394,0.9952227536000962
38493,"",""
39303,"",""
92283,"",""
74733,"",""
117063,"",""
22893,"",""
1413,"",""
17493,"",""
101103,"",""
3783,"",""
19486,0.42594039960263774,0.6723350588409365
23823,"",""
48573,"",""
68913,"",""
103743,"",""
13020,0.9918329954467152,0.9924722337172271
59463,"",""
1830,0.9353096388459834,0.960701924993408
44427,0.9951405408534864,0.9951405408534864
36123,"",""
66303,"",""
19953,"",""
32337,0.6618008978140733,0.8098928650313751
76533,"",""
46230,0.988084632555417,0.988084632555417
4953,0.4918918714996887,0.4918918714996887
106233,"",""
28374,0.9273216520140496,0.9952227536000962
80043,"",""
76593,"",""
45453,"",""
68043,"",""
59823,"",""
42974,0.4729287917428473,0.4729287917428473
85803,"",""
2766,0.5309387549297804,0.9889691643506234
35313,"",""
40293,"",""
120783,"",""
120573,"",""
129033,"",""
33496,0.40449383288386537,0.9838379230031021
41613,"",""
28500,0.9861954666205703,0.9918811927332962
111123,"",""
56043,"",""
43653,0.4803425340749774,0.4803425340749774
107883,"",""
122583,"",""
10675,0.4867184320412314,0.56149188397937
63543,"",""
132960,0.9870483611077647,0.9870483611077647
12933,"",""
131403,"",""
39423,"",""
51573,0.8775108530759955,0.9896042614791929
82623,"",""
4413,"",""
64923,"",""
126660,0.981138821011245,0.981138821011245
18033,"",""
16503,"",""
93333,"",""
387,0.5805807452164022,0.9952227536000962
22143,"",""
9154,"",""
39064,"",""
1144,"",""
15754,"",""
54484,"",""
23494,"",""
21994,"",""
40441,0.4527932750835571,0.9943992173259402
24784,"",""
32254,"",""
129574,"",""
59374,"",""
48094,"",""
119992,0.975190927724722,0.9932856739494771
104404,"",""
10811,0.9707406872683256,0.9733653583599653
91954,"",""
83854,"",""
93061,0.9273734807358799,0.9882904882161919
41074,"",""
93184,"",""
34174,"",""
30934,"",""
59164,"",""
5128,0.9380816357570514,0.9895876604060458
123484,"",""
131674,"",""
120124,"",""
44728,0.960588108336289,0.960588108336289
92134,"",""
60484,"",""
116845,0.9910753285159899,0.9952227536000962
111964,"",""
83374,"",""
119314,"",""
13774,"",""
21724,"",""
1443,0.6832053175035394,0.6832053175035394
16294,0.4186041826528123,0.6344358098931389
16084,"",""
76174,0.9719604635223023,0.9944093691152203
128974,"",""
101314,"",""
71704,"",""
73834,"",""
108754,"",""
124204,"",""
56224,0.48933546702218733,0.48933546702218733
125788,0.9925552813078825,0.9925814588748954
60574,"",""
24334,"",""
63724,"",""
56974,"",""
24274,"",""
125314,"",""
59742,0.5656946687652179,0.976609870346655
61894,"",""
36964,0.9907453314477414,0.9952227536000962
91684,0.9908869719219359,0.9908869719219359
75124,0.9757031834985881,0.9929852922883682
6402,0.46013731255642537,0.9911762789160746
6694,"",""
113854,"",""
15478,0.9501800725620086,0.9868101475624693
83224,"",""
58144,"",""
75604,"",""
29635,0.9897600074604346,0.9946207768647507
6178,0.43408443994135165,0.9936133693250357
46144,"",""
26944,"",""
61804,"",""
1864,0.9854845002353407,0.9944093691152203
58834,"",""
81838,0.9867266982987166,0.988413682643911
85024,"",""
74554,"",""
46624,"",""
78754,"",""
10144,"",""
32824,"",""
43705,0.9411916061688318,0.9605011262671865
107494,0.9452234933371378,0.9921809067793592
72904,"",""
6454,"",""
128515,0.7002782907951672,0.7002782907951672
93214,"",""
49564,"",""
2316,0.8785643587321132,0.8785643587321132
90214,"",""
16714,"",""
97564,"",""
62524,"",""
