z_cluster,z_minScore,z_maxScore
97260,0.9910525421907409,0.9910525421907409
91500,"",""
41490,"",""
46800,"",""
79890,"",""
89310,"",""
16944,0.9849376750125535,0.9849376750125535
62424,0.8027272945168236,0.9896637948439811
99390,0.6754807671045628,0.9952227536000962
21300,"",""
1806,0.41230481774204003,0.5534977135775283
115797,0.9814149621256825,0.9941867021577184
40500,"",""
112365,0.8801130866511859,0.98338109999568
4740,"",""
80880,0.9559849747118562,0.9922323843947127
101070,"",""
106257,0.952854878822182,0.9952227536000962
96120,"",""
102030,0.987271368006008,0.9878482406629729
118521,0.9778247226049273,0.9940558586909725
83850,"",""
9074,0.4298081766898544,0.981138821011245
74010,"",""
114330,"",""
6144,0.9883192213939224,0.9923651973966711
81262,0.5519961620391107,0.6400267836465264
55260,"",""
34560,"",""
2430,"",""
45477,0.7661463880985965,0.8509843545026983
92370,"",""
14129,0.4040775782188406,0.9852473946591458
13170,"",""
14904,0.9389019451997663,0.9871251044662005
117120,"",""
34770,"",""
80040,"",""
47310,"",""
117240,"",""
61350,"",""
12690,"",""
34920,"",""
121620,"",""
93570,"",""
52890,"",""
94860,"",""
36660,"",""
13860,"",""
10216,0.6917999153404757,0.6917999153404757
43560,"",""
71010,"",""
127401,0.9919393920410852,0.9949109049845081
44670,"",""
81870,"",""
84990,"",""
128100,"",""
41580,"",""
10470,"",""
2527,0.44405409886741815,0.548415549986065
101430,"",""
108537,0.4349564198614958,0.6910570266814207
95550,"",""
17940,"",""
12990,"",""
35490,"",""
95970,"",""
15750,"",""
114840,"",""
22191,0.9647383660138354,0.9817451279226809
36597,0.8033852578005386,0.8033852578005386
3867,0.9449558614292031,0.9487775104309054
98598,0.8625374002082916,0.9942838533313981
5593,0.45938665974245313,0.45938665974245313
46959,0.9939673730620086,0.9939673730620086
9330,0.4381395704513259,0.4381395704513259
121680,"",""
14070,"",""
73557,0.9876268084912202,0.9876268084912202
29880,"",""
57810,"",""
40200,"",""
127680,"",""
78060,"",""
1350,"",""
108321,0.5711113040499138,0.9928653817866445
76140,"",""
130104,0.9912924760257257,0.9931053455703152
42570,"",""
33930,"",""
72150,0.9522716521711612,0.9941339650477837
132150,0.9873002960547549,0.9921156350916291
59121,0.9056454582076692,0.976673272408419
117780,"",""
34230,"",""
53430,"",""
63390,"",""
53970,"",""
35880,"",""
37860,"",""
78540,"",""
77340,"",""
16290,"",""
106650,"",""
57867,0.9725249407759863,0.9761872922724862
40084,0.48454119729859585,0.48454119729859585
9681,0.6987852280648056,0.7638690626712904
6327,0.9929852922883682,0.9929852922883682
88890,"",""
129840,"",""
100920,"",""
24420,"",""
6240,"",""
3060,0.4141906981365228,0.9952227536000962
45714,0.9589418736894713,0.9589418736894713
22770,"",""
3793,0.4957987633987605,0.9674591632876037
102330,"",""
113337,0.9867167972218525,0.993572945407601
83700,0.9512781941297844,0.9512781941297844
35370,0.9933974179046566,0.9952227536000962
58080,"",""
3120,0.5848278971957546,0.5848278971957546
49920,"",""
59220,"",""
91650,"",""
44580,0.9635433379106618,0.9635433379106618
108621,0.9657660636448632,0.9917125798599932
81717,0.8687023897300945,0.9952227536000962
108690,"",""
112470,"",""
89370,"",""
121434,0.6590546506524065,0.9488277747344585
19470,"",""
23250,"",""
10830,"",""
130560,"",""
125097,0.9916817516021555,0.9916817516021555
21384,0.9539712160113852,0.9900276252216058
127800,"",""
20097,0.9949827953204265,0.9949827953204265
87600,"",""
83460,"",""
96570,"",""
66630,"",""
23760,"",""
37140,"",""
10951,"",""
111631,"",""
22432,0.419062369744516,0.9952227536000962
31021,"",""
36535,0.9747392945385557,0.9881206298523668
34081,"",""
22141,"",""
58531,0.9156819331114585,0.9894223957984342
10291,"",""
75238,0.994196291531657,0.9948559438826364
35641,"",""
74371,"",""
5731,"",""
10681,"",""
128371,"",""
18361,"",""
102121,"",""
29635,0.9860804465030175,0.9931945555345755
77041,"",""
25909,0.42056700355120386,0.47694687302473404
96991,"",""
122878,0.9837443540085332,0.9895707056247579
126151,"",""
110701,"",""
23791,"",""
45931,"",""
88351,"",""
130921,"",""
103921,"",""
5543,0.9751044707330305,0.9952227536000962
84511,"",""
90451,"",""
114862,0.9880572559856977,0.9901918127542898
18541,0.8154869065482189,0.9952227536000962
127381,"",""
2008,0.955928573271428,0.9842968392941083
61681,"",""
73651,"",""
49801,"",""
54451,"",""
83401,"",""
42001,"",""
101728,0.6161244058886143,0.9359241433499625
115831,"",""
119251,"",""
45691,0.9717574875215035,0.9717574875215035
121,0.628231040031384,0.6302401337098582
5791,"",""
83941,"",""
18841,0.981138821011245,0.9942322398449379
126751,"",""
6631,"",""
88648,0.9600732027901729,0.9600732027901729
111511,"",""
82651,"",""
94171,"",""
41671,"",""
23701,"",""
88441,"",""
2371,"",""
82141,"",""
50452,0.9807602923943036,0.990145048844964
14302,0.44716601746116214,0.9934127246760974
79801,"",""
31231,"",""
58921,"",""
4981,"",""
6955,0.985773015980574,0.9952227536000962
49441,"",""
117901,"",""
128911,0.886887266257565,0.9952227536000962
6031,"",""
27631,"",""
23181,0.4098930846290035,0.4098930846290035
113611,"",""
44791,"",""
119851,"",""
100021,0.9497683792960447,0.9952227536000962
114271,"",""
34501,"",""
130891,"",""
58951,"",""
65401,"",""
50521,"",""
70531,"",""
95731,"",""
56971,"",""
84781,"",""
5581,"",""
69661,"",""
33511,"",""
73381,"",""
14911,"",""
4081,0.9952227536000962,0.9952227536000962
88321,"",""
2041,"",""
114331,"",""
21098,0.9605732198032664,0.9927947358512282
22891,0.9884977465392617,0.9884977465392617
62161,"",""
115171,"",""
82861,"",""
1119,0.4322287785789285,0.4322287785789285
67261,"",""
47581,"",""
66811,"",""
32671,"",""
126211,"",""
47551,"",""
78151,"",""
69691,"",""
79231,"",""
113761,"",""
75181,"",""
16917,0.8883002157619903,0.9778755368024596
120751,"",""
45361,"",""
20101,"",""
84181,"",""
55585,0.5130830939165358,0.9930073407614324
45257,0.45117891160798446,0.7093010947630709
25561,"",""
80311,"",""
83011,"",""
131431,"",""
130198,0.9792446652844452,0.985130395856015
47941,0.9925797693691863,0.9925797693691863
72676,0.596002269035202,0.596002269035202
78271,"",""
81451,"",""
7201,"",""
120565,0.941647977516367,0.9929852922883682
39931,"",""
112921,"",""
1202,0.9949109049845081,0.9949109049845081
73142,"",""
60087,0.49024787165109174,0.49024787165109174
57206,0.9794471452118181,0.9824101615625983
39902,"",""
10052,"",""
74402,"",""
38729,0.9780828164166196,0.9938656438586209
48062,0.9706705305129902,0.9933347998047143
32402,"",""
69062,"",""
25319,0.9882387419815186,0.9952227536000962
19493,0.5935563649938485,0.5935563649938485
36962,"",""
4532,"",""
88919,0.9847913224625798,0.9928697711147164
47372,0.47454536324584223,0.47454536324584223
24032,"",""
62162,"",""
18272,"",""
41579,0.9184386588178578,0.9184386588178578
25892,"",""
29102,"",""
17162,"",""
68912,"",""
44033,0.9952227536000962,0.9952227536000962
88742,"",""
80462,"",""
56123,0.9814391220060932,0.9944542359037222
74792,"",""
55832,"",""
47642,"",""
57932,"",""
90722,"",""
37592,0.9855854526544443,0.9952227536000962
962,"",""
15892,0.41287769244355405,0.41287769244355405
9983,0.8922014953714605,0.9644746958396471
30483,0.5652278952094366,0.5652278952094366
37712,"",""
51392,"",""
47762,"",""
69332,"",""
13712,"",""
74042,"",""
29762,"",""
16772,"",""
44329,0.4354567320092117,0.9952227536000962
15833,0.9621112573482024,0.9927585348645942
1120,0.4533690751377713,0.4533690751377713
37772,"",""
43412,"",""
44852,"",""
1952,"",""
23132,"",""
61202,0.9763663905066454,0.9763663905066454
58772,"",""
81182,"",""
32522,0.47022826064469275,0.47022826064469275
54212,"",""
14582,"",""
42332,"",""
82412,"",""
82652,"",""
31652,"",""
57512,"",""
32342,"",""
49982,"",""
78692,"",""
18422,"",""
5129,0.9866627147792683,0.9866627147792683
11753,0.9499581957951582,0.9822892953746244
38432,0.975693603572105,0.975693603572105
12752,"",""
69122,0.9474183251607188,0.9952227536000962
53069,0.7390148420430831,0.7390148420430831
26252,"",""
92162,"",""
5499,0.4322024717163673,0.4322024717163673
365,0.9712868340987191,0.9873435248774511
79382,"",""
36812,"",""
16922,"",""
62852,"",""
63539,0.9945810452077825,0.9945810452077825
67862,"",""
52802,"",""
93932,"",""
83552,"",""
63842,"",""
17462,0.7254885675317392,0.9886993222589785
12332,"",""
67772,"",""
39512,"",""
15002,"",""
55562,"",""
89403,"",""
45903,"",""
37863,"",""
128193,"",""
127203,"",""
19590,0.900049154771682,0.9784369276785895
94437,0.9133348933797614,0.9733653583599653
56373,"",""
32487,0.9000673450458497,0.93187627707831
26190,0.9893267846439419,0.9935979673264594
1473,"",""
95613,"",""
73533,"",""
127143,"",""
22563,0.6914981490430759,0.6914981490430759
7683,0.9842781506734096,0.9893154819867124
78093,"",""
3753,"",""
109203,"",""
104313,"",""
39633,"",""
27273,"",""
82893,"",""
80754,0.9831529739501282,0.9952227536000962
124983,"",""
23433,"",""
69903,"",""
24873,"",""
11844,0.9879099740859105,0.9952227536000962
36834,0.9604468946221425,0.9952227536000962
118344,0.9644268482902459,0.9713386706702172
94773,0.9593348832815989,0.9903191459687256
213,0.9788849891623074,0.9952227536000962
72654,0.9867489803362661,0.992780924997237
121713,"",""
15690,0.6969489678534961,0.9944412144161875
131463,0.9812832072808679,0.9812832072808679
6327,0.9898963994341664,0.9929852922883682
129894,0.9765841614072035,0.9890587743629272
87033,"",""
5733,"",""
85743,"",""
123030,0.9862865255150336,0.9891067059120298
21513,"",""
129150,0.9901077387782988,0.9918961938423075
19353,0.9753392796096291,0.9952227536000962
109473,0.9937491581699864,0.9937491581699864
104220,0.9082336706080228,0.9919945270772548
38673,"",""
56493,0.4041639402667652,0.4388438161167737
15093,0.9899899668414485,0.9910022673559616
2523,"",""
29823,"",""
23583,"",""
22490,0.6468532386059052,0.6468532386059052
48273,"",""
65283,"",""
116823,0.8691384812115724,0.8691384812115724
112803,"",""
7743,0.9866490475304502,0.9952227536000962
4263,"",""
2313,"",""
14073,"",""
52803,"",""
53163,"",""
26313,"",""
123963,"",""
12147,0.9826550902517557,0.9826550902517557
109983,"",""
15843,"",""
121140,0.9272542450921153,0.9272542450921153
129303,"",""
72333,"",""
17935,0.4090191963926989,0.4090191963926989
60933,"",""
29313,"",""
16671,0.9849376750125535,0.9938656438586209
130383,"",""
56613,"",""
66693,"",""
62583,0.985562433790858,0.9923958418221456
118323,"",""
7533,"",""
46623,"",""
44673,"",""
37773,"",""
12003,"",""
13293,"",""
45213,"",""
110853,"",""
34773,"",""
31593,"",""
101613,"",""
16676,0.5425919766205132,0.5425919766205132
48183,"",""
69573,"",""
17763,"",""
54783,"",""
14433,"",""
46833,"",""
107763,"",""
90543,0.41761318955331395,0.41761318955331395
124533,"",""
59427,0.9904306788464187,0.9904306788464187
25653,"",""
30993,"",""
2763,"",""
64653,"",""
124593,"",""
36423,"",""
66153,"",""
16893,"",""
14223,"",""
11643,"",""
14673,"",""
5673,"",""
43323,"",""
25473,0.9658243407091577,0.9885710530065783
70893,"",""
105633,"",""
97353,"",""
24633,"",""
5273,0.4135570422826484,0.9670857934782052
30963,"",""
131853,"",""
1213,0.9487544472963283,0.9899899668414485
127857,0.415594111776639,0.9868282375498859
75393,"",""
128043,"",""
63153,"",""
65223,"",""
38523,"",""
107193,"",""
32133,"",""
95163,"",""
77373,"",""
28533,"",""
74283,0.959225334871376,0.9952227536000962
84843,0.9916512430847934,0.9916512430847934
8945,0.44127305878060447,0.9952227536000962
63273,"",""
60303,"",""
103593,"",""
2217,0.40499509520221794,0.40499509520221794
35133,"",""
24783,"",""
737,0.560228596120484,0.560228596120484
51603,"",""
20523,"",""
32313,"",""
127803,"",""
45933,"",""
123720,0.9615863274571297,0.9886301682214039
106257,0.952854878822182,0.952854878822182
110613,"",""
121743,"",""
57867,0.9725249407759863,0.9808693388085822
4653,0.9341252504614438,0.9902570385699506
66094,"",""
90304,"",""
85774,"",""
54124,"",""
114574,"",""
81184,0.9826550902517557,0.9826550902517557
77464,"",""
33484,0.9363681072496799,0.9904437120505561
99154,"",""
112438,0.9944434176470683,0.9944434176470683
92494,"",""
68014,"",""
130264,"",""
65191,0.9929852922883682,0.9929852922883682
84424,0.971136106670329,0.9952227536000962
63322,0.8824256383655162,0.9426138486237325
63244,"",""
38344,"",""
75004,"",""
8311,0.45434440055631803,0.9952227536000962
44554,"",""
79984,"",""
65884,"",""
11314,0.42216420111728004,0.5070980842080253
73714,"",""
18394,"",""
34474,"",""
126484,"",""
119614,"",""
71764,"",""
115774,"",""
106504,"",""
72934,"",""
30904,0.6271265433510878,0.6271265433510878
103834,0.975274930620161,0.9944196049241883
57715,0.9552392629651999,0.9552392629651999
454,"",""
103612,0.6551327843256558,0.8192653044107601
98644,"",""
16978,0.9625715960821144,0.977215464404473
65944,"",""
49381,0.8502591883367252,0.8502591883367252
31714,"",""
33214,"",""
27904,"",""
14854,"",""
95764,"",""
125614,"",""
2855,0.41686598561617827,0.41686598561617827
109414,0.9037581543582458,0.990145048844964
90424,"",""
85714,"",""
1114,"",""
50872,0.9570108812684825,0.9849376750125535
80794,"",""
55534,"",""
12178,0.9916778426308155,0.9943079877049663
57904,"",""
8854,0.42794701586729245,0.42794701586729245
73234,0.520242063904574,0.520242063904574
48952,0.9166718340669512,0.9938024934646612
6459,0.42234216697775284,0.5253284382630893
50961,0.4913099436365428,0.9879067522056332
92104,"",""
102394,"",""
102094,"",""
121924,0.9916928888813668,0.9952227536000962
61354,"",""
126034,"",""
130378,0.9733653583599653,0.9841672886579516
70534,"",""
68614,"",""
19834,"",""
3634,"",""
75874,"",""
70894,"",""
27064,0.9945104787106699,0.9945104787106699
28924,"",""
93244,"",""
86794,"",""
33034,"",""
33184,0.9848925072462256,0.9848925072462256
45304,"",""
127834,"",""
130564,"",""
47914,"",""
34502,0.437618361618656,0.437618361618656
63631,0.9898812639420521,0.9898812639420521
16594,"",""
88531,0.9364872837386082,0.9640171828991567
74164,"",""
131224,"",""
83284,"",""
9094,"",""
9025,0.961823933356978,0.9920872218261484
113884,"",""
129784,"",""
58531,0.7829020460259557,0.9156819331114585
27154,"",""
92731,0.9706705305129902,0.9849376750125535
29854,"",""
114274,"",""
40954,"",""
36784,"",""
46504,"",""
104344,0.9911275008008438,0.9911275008008438
54454,"",""
14458,0.9733653583599653,0.9733653583599653
34684,0.890807711996842,0.9952227536000962
55384,"",""
112354,"",""
111274,"",""
4294,"",""
3866,0.6180347336077731,0.6180347336077731
21784,"",""
6004,"",""
29254,"",""
25774,0.7292169063320825,0.838697514724022
83911,0.7160176622182227,0.9914131409960283
104434,"",""
101821,0.9907453314477414,0.9907453314477414
91864,"",""
60358,0.9532647991873078,0.9684242954623672
73324,"",""
24604,"",""
116254,"",""
94384,0.9376258807763751,0.9376258807763751
51364,"",""
110134,"",""
122344,"",""
107764,"",""
20074,"",""
119044,"",""
32164,0.7528676068688345,0.7528676068688345
29194,"",""
46834,"",""
7144,0.992772034765668,0.992772034765668
36514,"",""
13684,"",""
80884,"",""
56584,"",""
104134,"",""
74014,"",""
59611,0.9941157773481643,0.9941157773481643
51784,"",""
110404,0.9906156358287606,0.9952227536000962
57100,0.832625627583149,0.9952227536000962
48334,0.5023757565529008,0.9792736209155328
9934,"",""
39424,"",""
123244,"",""
112651,0.9887604261175662,0.9931579754637436
13114,"",""
26735,"",""
19085,"",""
41372,0.9895128607722492,0.9895128607722492
57,0.42315395212027435,0.9290125750267585
62825,"",""
72725,"",""
56585,0.9650904786673482,0.995027741547401
91655,"",""
6335,"",""
47405,"",""
62765,"",""
85085,"",""
79115,"",""
65165,"",""
9845,"",""
51665,"",""
53765,"",""
899,0.47213953178051027,0.47213953178051027
63806,0.9441603023069118,0.9719604635223023
84089,0.9755206915116124,0.9826550902517557
43145,"",""
27245,"",""
10745,"",""
33989,0.9674591632876037,0.981138821011245
5499,0.40456603834878524,0.9935979673264594
2465,"",""
61745,"",""
73862,0.9912924760257257,0.9912924760257257
68885,"",""
5822,0.952721611383323,0.9935391626813623
23285,"",""
76745,"",""
42365,"",""
40025,"",""
66365,"",""
93695,0.9661987328150988,0.9948194079334803
72803,0.9672447711039454,0.993172515220938
27845,"",""
9575,"",""
70025,"",""
77465,"",""
61715,"",""
16655,"",""
53885,"",""
66455,"",""
55055,"",""
13655,0.42759540879776703,0.42759540879776703
22595,"",""
81245,"",""
12242,0.983990821437241,0.983990821437241
46376,0.5674490778806579,0.8485067339071014
23552,0.6056439753275646,0.9429285051599575
76505,"",""
63605,"",""
43325,"",""
19826,0.8138482671225931,0.9939283591082205
47855,"",""
72305,"",""
9305,"",""
46532,0.9887638196257016,0.9902327300589437
57335,"",""
24302,0.9952227536000962,0.9952227536000962
47945,0.5354713545958455,0.5354713545958455
30755,"",""
37733,0.4999905421130472,0.4999905421130472
17075,0.9833012551657081,0.9884977465392617
32225,"",""
78995,"",""
7543,0.512681356083313,0.512681356083313
47915,"",""
6209,0.9884055237641173,0.9922004219289372
77135,"",""
55169,0.9216992192325739,0.9269705393627663
58406,0.7622603645741568,0.8620210884327922
38645,"",""
11576,0.4182084682006201,0.837172661373215
76985,"",""
36125,"",""
60095,"",""
7679,0.8395348133730974,0.9689817433163277
74945,"",""
84029,0.9800859833796279,0.9923616966809514
32135,"",""
73145,"",""
13076,0.9093976659048688,0.9628811085936136
37655,"",""
31415,"",""
15905,"",""
17405,"",""
39575,"",""
53525,0.981138821011245,0.9952227536000962
51545,"",""
36215,"",""
5405,"",""
16265,"",""
59742,0.5656946687652179,0.5656946687652179
93725,"",""
77852,0.9400891086401292,0.9891233041798274
605,"",""
51485,"",""
69833,0.6794475816137603,0.9927265993150236
18185,"",""
52025,0.9605011262671865,0.9877395719261017
68792,0.981138821011245,0.981138821011245
24196,0.9916975038550923,0.9952227536000962
1085,"",""
10325,"",""
32196,0.9813401921774819,0.9813401921774819
23886,"",""
23127,0.9735429363627871,0.9859369605433117
29976,"",""
94596,"",""
125316,"",""
68736,"",""
7146,"",""
18918,0.500290937395542,0.514079579238917
108126,"",""
15617,0.4538472164243557,0.8602697705144482
96966,"",""
86406,"",""
103206,"",""
966,0.9815043341047195,0.9933129441367652
125490,0.7836467699637418,0.993610637781574
121146,"",""
59586,0.7732670148720557,0.9435909573695593
6786,0.4933861183910697,0.9943142730184602
51546,"",""
17226,"",""
24756,"",""
125016,"",""
13446,"",""
116256,"",""
33756,"",""
125466,"",""
52410,0.9851648896517057,0.9921079012452517
84180,0.9949109049845081,0.9949109049845081
53226,"",""
85236,"",""
21876,"",""
48336,"",""
17838,0.42409354050283654,0.9952227536000962
4882,0.5156253841835863,0.5583477883598041
5616,0.4326611062818457,0.4326611062818457
61476,"",""
106716,"",""
124386,"",""
62256,"",""
82386,"",""
39453,0.9859958305980346,0.9941260379004018
91386,"",""
34626,"",""
83316,"",""
127656,"",""
4233,0.9901564153795949,0.9901564153795949
123480,0.9785636854219139,0.9785636854219139
82866,"",""
80802,0.5968011560528927,0.5968011560528927
88656,"",""
115026,"",""
98196,"",""
99576,"",""
50250,0.9849376750125535,0.9952227536000962
72843,0.8223253564707784,0.948435004406283
131166,0.9572304932713657,0.9952227536000962
57093,0.987295262375458,0.987295262375458
15966,"",""
59736,"",""
105156,"",""
42396,"",""
56313,0.4723138828377308,0.4723138828377308
107976,"",""
110616,"",""
81456,0.9897331757065597,0.9915278184778622
25446,"",""
52836,0.4262763861960845,0.4262763861960845
120336,"",""
80196,"",""
83526,"",""
12516,"",""
17787,0.9902529786349912,0.9952227536000962
114576,"",""
79176,"",""
1176,"",""
72654,0.9898386196763007,0.9937491581699864
116070,0.9178091413055219,0.9660823920605027
36516,"",""
60246,"",""
131976,"",""
82206,"",""
81606,0.4072253763907437,0.4072253763907437
96546,"",""
64997,0.5431175675274355,0.5431175675274355
76896,"",""
29526,"",""
35370,0.98624521323622,0.9952227536000962
78246,0.9952227536000962,0.9952227536000962
20886,"",""
14316,"",""
25626,"",""
5406,"",""
3606,"",""
69576,"",""
19151,0.9940141113486761,0.9952227536000962
35436,0.8245527995170562,0.9869746616241261
96096,"",""
101346,"",""
76776,"",""
80136,0.98929790093322,0.9949013842692516
100956,"",""
35856,0.5839275303594015,0.5839275303594015
6685,0.43933796962368143,0.43933796962368143
59226,"",""
88716,0.9949109049845081,0.9952227536000962
32766,"",""
131436,"",""
46416,"",""
37386,"",""
54006,"",""
57246,"",""
58176,"",""
23796,0.9912124474460464,0.9950075915489582
25566,"",""
108876,"",""
129150,0.9901077387782988,0.9908338799678645
127806,"",""
53526,"",""
22056,"",""
50796,"",""
38376,"",""
81156,"",""
66306,"",""
114036,"",""
46086,"",""
35940,0.4011992434797735,0.9812755650281201
26256,"",""
7566,"",""
87126,"",""
112446,"",""
88956,"",""
95463,0.9904353236830274,0.9904353236830274
106203,0.6234613637916889,0.9098466804393632
87243,0.993965125192027,0.993965125192027
5436,"",""
107496,"",""
70626,"",""
39666,"",""
113466,"",""
6269,0.47423960203260707,0.47423960203260707
74466,"",""
74136,"",""
33033,0.9952227536000962,0.9952227536000962
34296,"",""
2797,0.9914752640685172,0.9914752640685172
27877,"",""
115471,0.9830208686554979,0.9830208686554979
85987,"",""
24577,"",""
92047,"",""
113107,"",""
129547,"",""
105847,"",""
66037,"",""
40567,"",""
107377,"",""
46717,"",""
42277,"",""
66667,"",""
113977,"",""
17017,"",""
24277,0.9952227536000962,0.9952227536000962
115927,"",""
110107,"",""
46357,"",""
26917,"",""
50647,"",""
10686,0.48261078081192516,0.7123584376308428
107704,0.6809266250124346,0.9598550281081911
43717,"",""
110671,0.9159255248539178,0.9823036005835204
103147,"",""
59677,"",""
8707,"",""
8887,"",""
11518,0.8177059301287317,0.9922109636672838
60318,0.4948446442091925,0.9947774419387929
87217,"",""
37733,0.8670387740568436,0.9881680495342553
331,0.9715001551936148,0.9729895810442726
76807,"",""
39268,0.9628982042962221,0.9883123186584287
1744,0.980328708452625,0.9936889258103045
26767,"",""
131887,"",""
28417,"",""
59587,"",""
111697,"",""
8737,0.43950302301446664,0.43950302301446664
61327,0.8988951571584948,0.993172515220938
76837,"",""
60397,0.8868527189349715,0.9912924760257257
115981,0.9687557243867594,0.9687557243867594
29497,"",""
113617,"",""
6247,"",""
8495,0.5136271260467653,0.7374046706049778
80437,"",""
122227,"",""
126091,0.9277542762773121,0.9277542762773121
43567,0.8649425265868067,0.8649425265868067
69847,"",""
51457,"",""
74947,"",""
19597,"",""
91537,"",""
127417,"",""
11647,0.4576279111737953,0.4576279111737953
50857,"",""
128407,"",""
105337,"",""
31117,"",""
119917,"",""
54208,0.9715061474560157,0.9881761805738833
57667,"",""
4807,0.6789766236065709,0.6789766236065709
46867,"",""
129997,"",""
54127,"",""
25537,"",""
120367,"",""
90427,"",""
84637,"",""
69007,"",""
28327,"",""
88207,0.9907209622886737,0.9907209622886737
8977,0.5566598107156538,0.9952227536000962
94057,"",""
113197,"",""
117184,0.9898372449879133,0.9898372449879133
72187,"",""
907,"",""
15877,0.6019434453002014,0.6019434453002014
90757,"",""
30127,"",""
126337,"",""
53887,"",""
121837,"",""
3789,0.4870553365093097,0.9858586214142296
95707,"",""
15607,"",""
43297,"",""
129517,"",""
16987,"",""
41257,"",""
42067,"",""
72367,0.98624521323622,0.98624521323622
72871,0.9663530648099996,0.9938623661239919
66067,0.782838154005489,0.782838154005489
5947,"",""
120427,"",""
40657,0.4411087364404283,0.9952227536000962
113797,"",""
27818,0.9452132477205061,0.99019824091281
61177,"",""
105907,"",""
36517,"",""
73207,"",""
35857,"",""
56887,0.9718665389641977,0.9808491419736324
14467,"",""
54937,"",""
71377,"",""
10177,"",""
11377,"",""
128257,"",""
79897,"",""
78247,"",""
109657,"",""
48877,"",""
30397,"",""
66577,"",""
27667,"",""
21967,"",""
11734,0.46651237116060157,0.46651237116060157
20047,"",""
23347,"",""
125587,"",""
78007,"",""
21098,0.42667484704433456,0.42667484704433456
76988,"",""
92948,"",""
10178,"",""
18128,"",""
6155,0.9697811747316155,0.9905934002865586
74708,"",""
5895,0.5588482793868477,0.5588482793868477
92258,"",""
68348,"",""
37478,0.975956341151939,0.994728291312257
58238,"",""
75338,"",""
10328,"",""
33608,"",""
23918,0.8777993533629294,0.9909533077613447
17567,0.43470592502382177,0.5730605464939565
27095,0.9933351193427192,0.9952227536000962
64028,"",""
16778,"",""
31148,"",""
27518,"",""
