z_cluster,z_minScore,z_maxScore
60627,0.9952227536000962,0.9952227536000962
50940,"",""
44010,"",""
19920,"",""
42030,"",""
46737,0.9787862761160354,0.9865659932711909
37500,"",""
11160,"",""
3807,0.9073464411297041,0.9907989759478534
17610,"",""
54480,"",""
131010,"",""
15540,"",""
48540,"",""
123990,"",""
230,0.5737181177698644,0.9952227536000962
31590,"",""
58740,"",""
129600,0.9109341796061742,0.9109341796061742
14400,"",""
57498,0.548426994833379,0.5564821515677828
31560,"",""
123780,"",""
65880,"",""
109980,"",""
91620,"",""
76380,"",""
91380,"",""
126,0.5642591319381319,0.5642591319381319
67770,"",""
55080,"",""
57930,0.9718740916057635,0.991955220922719
94200,"",""
103080,"",""
38280,"",""
52830,"",""
118680,"",""
5499,0.40010619842896633,0.47718993209634586
58230,"",""
86662,0.5690587053471551,0.5690587053471551
119580,"",""
12741,0.9952227536000962,0.9952227536000962
105000,"",""
95700,"",""
77058,0.973575230843663,0.9859078350414626
1197,0.9372661174698657,0.9372661174698657
27870,"",""
120120,0.9519048970599462,0.9519048970599462
106734,0.7610329381874137,0.7612927688832319
25680,"",""
28044,0.9418500556503933,0.9913158086680945
75030,"",""
58350,"",""
83760,"",""
89250,0.991988404697749,0.991988404697749
32932,0.4945566302488256,0.4945566302488256
127431,0.9843157955593134,0.9952227536000962
8037,0.4018560240787507,0.4018560240787507
113274,0.9335738018188607,0.9849376750125535
128880,"",""
50250,0.9849376750125535,0.9952227536000962
91440,"",""
125850,"",""
41910,"",""
73581,0.8991824779287001,0.9941157773481643
125034,0.9826550902517557,0.9905967537649654
98460,"",""
14535,0.43202430665366287,0.9871866205049279
57840,"",""
13212,0.4323795191441032,0.4323795191441032
96240,"",""
93090,"",""
26190,0.9890182726641176,0.9935979673264594
5850,"",""
19200,"",""
43800,"",""
121350,"",""
7965,0.9079949285867509,0.9733653583599653
57270,"",""
78930,"",""
36326,0.42985012469240624,0.9877416811727071
20700,"",""
97647,0.781342473694846,0.8991321284171672
40710,"",""
28440,0.4688544231377278,0.4688544231377278
68070,"",""
41550,"",""
92130,"",""
82917,0.9945052298849733,0.9945052298849733
88794,0.9885801383464096,0.9941339650477837
101514,0.9687644841584564,0.9687644841584564
43890,0.9768112433865321,0.9768112433865321
97410,"",""
81180,"",""
116490,"",""
64200,"",""
88260,"",""
61980,"",""
56850,0.45209925461013795,0.9952227536000962
42540,"",""
28480,0.4085491714455408,0.9945087053337299
7950,0.415866876182978,0.415866876182978
4350,0.9831529739501282,0.9831529739501282
2520,"",""
18390,"",""
36120,"",""
58140,0.991955220922719,0.991955220922719
10530,"",""
118170,"",""
4802,0.9662297591511662,0.9788849891623074
112350,"",""
114750,0.7574290485271536,0.9952227536000962
98010,"",""
126180,"",""
27090,"",""
112020,"",""
122010,"",""
67590,"",""
7329,0.6230331430546189,0.6230331430546189
4140,"",""
103494,0.4167313972979216,0.9808991951580897
88674,0.9187890669643238,0.9936889258103045
122130,"",""
12870,"",""
63420,"",""
90411,0.9910830966920824,0.9911959333624409
15577,0.5480133163222914,0.5480133163222914
24840,"",""
40740,"",""
4963,0.5100315183521476,0.5388261200118306
119970,"",""
44310,"",""
109890,"",""
20220,"",""
30060,"",""
126270,0.9020372829392154,0.9944119478503392
29034,0.9531933580847032,0.9906604681719098
114780,"",""
39180,"",""
73530,"",""
19170,"",""
88724,0.4935850889002561,0.4935850889002561
40921,"",""
110881,"",""
124471,"",""
29329,0.7094025751504666,0.9948194079334803
18403,0.42032396134070027,0.42032396134070027
88231,"",""
7114,0.5937973778315979,0.9937884343738064
47278,0.9012278262699022,0.9891997120236175
109621,"",""
114781,"",""
112141,"",""
66181,"",""
131851,"",""
34522,0.993695644914469,0.9952227536000962
105421,"",""
76291,"",""
22621,"",""
62971,"",""
34561,"",""
3841,0.938195560194507,0.938195560194507
13651,"",""
125995,0.7404000810664957,0.8932227788713811
1861,"",""
13021,"",""
39841,"",""
20671,"",""
7279,0.7293591649654285,0.9889402778632468
35971,"",""
11696,0.9531861654056508,0.9697916225137564
