z_cluster,z_minScore,z_maxScore
65340,"",""
2532,0.44746216637158515,0.44746216637158515
57300,"",""
133080,"",""
73470,"",""
67650,"",""
39240,"",""
126210,"",""
37617,0.9945263641454891,0.9945263641454891
2098,0.9698165633918517,0.9944275633220807
125220,"",""
50640,"",""
127614,0.952854878822182,0.9849376750125535
9810,"",""
63030,0.9952227536000962,0.9952227536000962
53130,"",""
72120,"",""
39111,0.6730739655619155,0.6730739655619155
36810,"",""
112980,"",""
35160,0.4298239950170886,0.5017949674655685
108810,"",""
12720,"",""
99180,"",""
127017,0.9927411088067646,0.9927411088067646
66990,"",""
108390,"",""
66930,"",""
103200,"",""
11370,"",""
20070,"",""
11262,0.4941241319529342,0.4941241319529342
33651,0.9593394010461764,0.9733653583599653
74670,"",""
75630,"",""
48000,"",""
116940,"",""
46647,0.6130016947940392,0.6130016947940392
46860,"",""
23790,"",""
33360,"",""
107250,"",""
18270,"",""
92700,"",""
58770,"",""
73380,"",""
86610,"",""
11760,0.5653936714975357,0.5653936714975357
75480,"",""
32400,"",""
82620,"",""
47370,"",""
109431,0.8700101045212639,0.9871231668717717
71724,0.5349304104036703,0.5434978637470863
37650,"",""
46560,"",""
7612,0.4116129247447439,0.4116129247447439
29460,"",""
12000,"",""
69270,0.7641527151532153,0.7641527151532153
73281,0.9517626783506281,0.9611798479765595
7980,"",""
51240,"",""
69660,"",""
8640,"",""
57,0.9571090865352604,0.9694221669068392
22830,"",""
87420,"",""
19824,0.8198277458493842,0.9847131976617153
74250,"",""
46707,0.699939794342459,0.9802519874496434
21450,"",""
83250,"",""
58950,"",""
115050,"",""
10995,0.4974651434112215,0.4974651434112215
22563,0.46447336967568537,0.46447336967568537
4020,0.4417697225413927,0.96539166091839
48960,"",""
5010,"",""
9510,"",""
120510,"",""
65670,"",""
18000,"",""
94170,"",""
17910,"",""
22717,0.46924328745701877,0.47686609186148293
68140,0.4024061591006459,0.9951264711394308
24000,"",""
54240,0.5217283911816472,0.5217283911816472
32730,"",""
16080,"",""
61800,"",""
84477,0.9799996136193472,0.9947209756762526
387,0.9737287142506045,0.9786588353803989
121290,"",""
26220,"",""
73680,"",""
85740,"",""
113700,0.9952227536000962,0.9952227536000962
85290,"",""
98250,"",""
93930,"",""
127590,"",""
83430,"",""
116097,0.9898163139867087,0.9919829593890865
52980,"",""
101640,"",""
112920,"",""
113430,"",""
27570,"",""
45870,"",""
37800,"",""
31080,"",""
79260,"",""
23490,"",""
50760,"",""
30090,"",""
62070,0.4094330188705937,0.4094330188705937
104640,"",""
76020,"",""
58470,0.9490796653191408,0.9947826487625325
49456,0.4138233383613037,0.4138233383613037
111210,"",""
56421,0.5162910888060106,0.7330175274089741
16830,"",""
55680,"",""
66510,"",""
99120,"",""
102360,"",""
39030,"",""
32,0.41943624831067694,0.8054073790177045
79200,"",""
3398,0.4863895470913383,0.575735066988963
34590,0.9790125388048396,0.9790125388048396
121560,"",""
126240,"",""
129657,0.9279096313035391,0.9829829784741969
30810,"",""
49740,"",""
88440,"",""
29760,"",""
32430,"",""
28590,"",""
80271,0.981138821011245,0.981138821011245
115290,"",""
90990,"",""
4050,0.9952227536000962,0.9952227536000962
25590,"",""
131430,"",""
28197,0.7577816822663689,0.7577816822663689
117720,"",""
31890,"",""
97620,"",""
31710,0.9822778125347954,0.9901101888497065
132297,0.8694582931230034,0.9567198990244484
84270,"",""
33714,0.40461839534810634,0.952854878822182
58830,"",""
5340,"",""
80191,"",""
116101,"",""
78472,0.9896835227115497,0.9952227536000962
71842,0.9688909473988918,0.9937558735415679
68671,"",""
58681,"",""
38311,"",""
3398,0.4027205397153196,0.581373380661172
121141,"",""
81151,"",""
114901,"",""
124051,"",""
37501,"",""
49852,0.8554552992261995,0.9849376750125535
28051,"",""
3011,0.9695174291100239,0.9915602912078181
16081,0.4185090588314382,0.7999360069092732
102328,0.9783159894288306,0.9902570385699506
57031,"",""
4067,0.4006058350476608,0.9952227536000962
115111,"",""
77818,0.9849376750125535,0.9849376750125535
29281,"",""
96241,"",""
56581,"",""
30841,"",""
43171,"",""
102391,"",""
52681,"",""
46791,0.43730232140888514,0.43730232140888514
75691,0.9637893932012142,0.9936734116065394
99601,"",""
11068,0.544361644719328,0.9946393593037305
36655,0.9772564189794753,0.9952227536000962
99901,"",""
46408,0.9811120145926883,0.9925851476532818
17071,"",""
94231,"",""
83851,"",""
55171,"",""
2108,0.5866061052783034,0.5866061052783034
97021,"",""
68011,"",""
128191,"",""
14491,"",""
108271,"",""
36601,"",""
62311,"",""
95521,"",""
10141,"",""
87211,"",""
8551,"",""
62641,0.9856013414380667,0.9902570385699506
117055,0.994912054707317,0.9952227536000962
12222,0.5641645962857408,0.5641645962857408
57361,"",""
67051,"",""
29131,"",""
128011,"",""
83551,"",""
77521,"",""
126598,0.9952227536000962,0.9952227536000962
31561,"",""
60151,0.9849376750125535,0.9945018213592255
26491,"",""
2428,0.9348824468481086,0.9848013729636682
125221,"",""
105181,"",""
85171,0.9910597375266966,0.9952227536000962
23221,0.9938370792040001,0.9938379243350466
97762,0.8697402337982132,0.9859369605433117
36460,0.4082264389090675,0.9945052298849733
99361,0.9923138789423898,0.9923138789423898
50191,0.4174525910932929,0.4174525910932929
55078,0.8526007893027227,0.9925500138987969
103051,"",""
21001,"",""
124231,"",""
68281,"",""
47521,"",""
2936,0.47824744885631876,0.47824744885631876
94291,0.6558734922541346,0.9913811708662272
49471,"",""
81391,0.991867225035952,0.991867225035952
30391,"",""
19639,0.4938911206506641,0.9670171175130736
31981,"",""
11371,"",""
68641,"",""
123271,"",""
74011,"",""
87541,"",""
82411,"",""
90118,0.9613142380830131,0.9952227536000962
126,0.4343678665216623,0.8066637206013512
7141,"",""
129811,"",""
101035,0.8396760316570067,0.9589527059116476
47791,"",""
24361,"",""
85651,"",""
84001,"",""
19921,"",""
37381,"",""
12001,"",""
103981,"",""
106801,"",""
70621,"",""
27481,"",""
63631,0.9898812639420521,0.9898812639420521
117421,"",""
92491,"",""
93301,"",""
24661,"",""
19501,"",""
5761,"",""
77703,0.42722721863002955,0.9733653583599653
4067,0.46132679314058533,0.46132679314058533
26341,0.9595425116880298,0.9947826487625325
83821,"",""
1894,0.4235230429359146,0.4235230429359146
6269,0.47939685888464617,0.47939685888464617
125521,"",""
54541,"",""
30241,"",""
119362,0.9829437043904151,0.9938656438586209
3421,0.4582172715675668,0.4582172715675668
127291,"",""
95851,"",""
23881,"",""
65041,"",""
78775,0.9714810240600765,0.9916975038550923
11881,0.761124374967219,0.9473505310288964
9268,0.9936316227624803,0.9936316227624803
98611,"",""
90931,"",""
125881,"",""
59161,"",""
4021,"",""
130441,"",""
92461,0.9443678988984577,0.9883872191943845
10216,0.43436155149152467,0.9888213816373296
79253,0.986874015009443,0.9920037297014787
33842,"",""
61022,"",""
63059,0.9758862016007179,0.9849376750125535
51542,"",""
36032,"",""
34982,"",""
80309,0.9897138248100049,0.9944542359037222
59882,"",""
38372,"",""
56279,0.9290045220250533,0.9290045220250533
55373,0.9747070757234737,0.9929318100825512
59069,0.9927510998302113,0.9927510998302113
3752,"",""
50702,"",""
73286,0.974777604071511,0.9918526595099555
39122,"",""
35192,"",""
76532,"",""
73382,"",""
11882,"",""
31802,"",""
56009,0.9900592205763161,0.9900592205763161
63692,"",""
8579,0.980425840050432,0.980425840050432
66572,"",""
32816,0.9726850137276701,0.981004142899816
17822,"",""
81542,"",""
14852,"",""
29282,"",""
7592,"",""
65342,"",""
57632,"",""
51362,"",""
51722,"",""
76892,0.9536034573758623,0.987003336427881
12902,"",""
45722,"",""
18842,"",""
62129,0.4049665457494509,0.9896267019621072
31982,"",""
28292,"",""
49292,"",""
4424,0.40984538975323626,0.40984538975323626
42512,"",""
7292,"",""
72092,"",""
64832,"",""
30357,0.9625354597089016,0.9868941306276545
39212,0.4890423266510352,0.5137351586181441
20252,"",""
73829,0.988421098306559,0.988421098306559
41252,0.6489597882020297,0.6489597882020297
37622,"",""
55742,"",""
3010,0.5326859129659568,0.5326859129659568
7772,0.959328064764958,0.9941339650477837
77582,"",""
38552,"",""
30962,"",""
82982,0.981138821011245,0.981138821011245
47132,0.9912924760257257,0.9918404875595022
87122,"",""
7436,0.9337640335262832,0.9678678856546882
20702,"",""
70622,"",""
13034,0.43026016482945645,0.5964138179653552
4622,0.41112380416655764,0.41112380416655764
27782,"",""
91502,"",""
14129,0.593694459003653,0.593694459003653
14372,0.784586324132026,0.784586324132026
25376,0.9587933645480278,0.9896792257776571
45662,0.9854087392653565,0.9952227536000962
83102,"",""
7382,"",""
63632,"",""
21632,"",""
55892,"",""
28082,"",""
85229,0.9743302745452292,0.9919668320542181
67622,"",""
25703,0.5769096944706423,0.5791799346928885
80666,0.7264406037897994,0.9910452659826926
7742,0.5276829549842079,0.9946233689486353
42062,"",""
85352,"",""
79742,"",""
93752,"",""
92822,"",""
20642,"",""
18662,"",""
54842,0.974419750283006,0.9894597687225158
11747,0.4290807503129222,0.4290807503129222
20042,"",""
46922,"",""
50342,0.9860217310570714,0.9898463651817058
62642,"",""
87333,0.9872694255727232,0.9872694255727232
88353,"",""
56463,"",""
20043,"",""
129873,"",""
7965,0.4219516266874623,0.9947774419387929
26373,"",""
33270,0.9723653179165963,0.988320399274234
119283,"",""
24993,"",""
33453,"",""
56853,"",""
21933,"",""
1616,0.5082975912755778,0.9735553416844364
89343,"",""
57,0.9713671691736862,0.9952227536000962
1233,0.9688752586628439,0.9952227536000962
31773,"",""
44313,"",""
15820,0.4818358606705798,0.5590630379287476
10413,"",""
78663,"",""
70503,"",""
79743,"",""
87963,"",""
130233,"",""
90093,"",""
60573,"",""
54873,"",""
46053,"",""
39273,"",""
6603,"",""
55143,"",""
37710,0.9726844712764536,0.9726844712764536
120603,"",""
69723,0.5041946152791655,0.5041946152791655
87633,"",""
9483,"",""
92733,0.9417709266511914,0.9949827953204265
7264,0.5793669373196387,0.5793669373196387
51213,"",""
112113,"",""
132063,"",""
62853,"",""
104070,0.9940955429506318,0.9940955429506318
101133,"",""
17430,0.4169352575996744,0.8921243666906846
73683,"",""
14943,"",""
88893,"",""
121113,"",""
45257,0.7093010947630709,0.9896835227115497
7543,0.4314122581763533,0.4314122581763533
108753,"",""
106353,"",""
41133,0.9952227536000962,0.9952227536000962
39453,0.9806285854185084,0.9915698457333615
114003,"",""
59193,"",""
3588,0.569360271792675,0.9912924760257257
64533,"",""
93483,"",""
76468,0.46482021846547655,0.9952227536000962
120030,0.986169347786502,0.986169347786502
1743,0.41517833825972467,0.9952227536000962
97443,"",""
67983,"",""
130833,"",""
84303,"",""
74703,"",""
64563,"",""
18633,"",""
115893,0.9872741904661851,0.9872741904661851
120483,"",""
50943,"",""
813,"",""
76323,"",""
68853,"",""
91893,"",""
132093,"",""
102513,"",""
33243,"",""
131883,"",""
42843,0.9952227536000962,0.9952227536000962
21363,"",""
17567,0.5384168072992718,0.5384168072992718
96147,0.9433772401525954,0.9952227536000962
86784,0.8824060649033841,0.8846009423565535
