z_cluster,z_minScore,z_maxScore
84750,"",""
43410,"",""
45420,"",""
117660,"",""
21240,"",""
120,"",""
26694,0.9193201942555402,0.9678955946379374
55140,"",""
79860,"",""
78510,"",""
47391,0.47550195884944113,0.9917647064809735
44434,0.5402981263950297,0.5402981263950297
37410,"",""
131751,0.9765250807375694,0.99015871624311
33687,0.9912569439966359,0.9925797693691863
11314,0.40406683683433015,0.672190371694079
77550,"",""
112440,"",""
71970,"",""
51840,0.7607337932285817,0.9952227536000962
103140,"",""
8340,"",""
6016,0.4244538674102315,0.4244538674102315
11580,"",""
46680,"",""
114360,"",""
9390,"",""
15060,"",""
36450,"",""
27450,"",""
20010,"",""
102810,"",""
89574,0.9189279603527621,0.9927888018642844
52920,"",""
131400,"",""
83670,"",""
75930,0.9777092917326273,0.9936889258103045
56040,"",""
1213,0.4139226414524101,0.4139226414524101
17885,0.5630014814434944,0.5630014814434944
88020,"",""
16980,"",""
82980,"",""
121500,"",""
54630,"",""
13590,0.42338222032042666,0.9952227536000962
35460,"",""
25170,"",""
75570,"",""
131130,"",""
67080,"",""
89400,"",""
56580,"",""
72930,"",""
59430,"",""
63540,"",""
99840,"",""
630,"",""
88197,0.7267279288145074,0.7668016892226703
113100,"",""
103500,"",""
25980,"",""
18780,"",""
28227,0.990528682276265,0.990528682276265
77670,"",""
53340,"",""
77820,"",""
117480,0.6136922836852465,0.9856796218822236
26727,0.9799860417083337,0.9799860417083337
45840,"",""
35220,"",""
82830,"",""
53490,"",""
38490,"",""
21419,0.41819176966369603,0.41819176966369603
20280,"",""
25020,"",""
76170,"",""
72654,0.9867489803362661,0.9921197699388647
107550,"",""
23640,"",""
10740,"",""
81000,"",""
22740,"",""
86760,"",""
114450,"",""
105660,"",""
122880,"",""
130440,"",""
57360,"",""
100857,0.9827295386149612,0.9917466734553319
6450,0.954379333137953,0.954379333137953
32460,"",""
103890,"",""
36060,"",""
86400,0.9815170386087074,0.9815170386087074
7816,0.9348173483394158,0.9685586131174192
63840,"",""
3845,0.4088980346171585,0.5844757648160727
86430,"",""
34407,0.9425694935596337,0.9914569080587361
2550,"",""
3330,"",""
12618,0.4209713117251273,0.5575187599333092
116250,"",""
88290,"",""
120180,"",""
69330,"",""
45240,0.565547344739017,0.565547344739017
52770,"",""
45201,0.9884880500605344,0.9889469435919268
37020,"",""
87750,"",""
11250,0.49493773505364763,0.552903491676088
27507,0.9206206992154918,0.9328642040948301
78900,"",""
80217,0.992675704093366,0.992675704093366
87030,"",""
37470,"",""
5130,"",""
14100,0.533948365696001,0.533948365696001
36558,0.9184488275881021,0.9852473946591458
104940,"",""
57030,"",""
510,"",""
31614,0.9824080814563301,0.9854453769171376
132990,"",""
15150,0.9860306984634467,0.9860306984634467
114870,"",""
114600,"",""
126810,"",""
62937,0.6984373835082217,0.7255401581453567
28410,"",""
18327,0.9786128468623467,0.9786128468623467
39900,"",""
87570,"",""
130050,"",""
1119,0.4605346624381884,0.9947209756762526
46920,"",""
12570,"",""
13470,"",""
66720,"",""
15660,"",""
16350,0.40926400844401284,0.40926400844401284
46470,"",""
63597,0.8264604956915086,0.9940950154921603
3720,"",""
114930,"",""
34380,"",""
116700,"",""
22560,"",""
5190,"",""
8850,"",""
5273,0.7915211207533372,0.7915211207533372
8550,0.9687292720304491,0.9849376750125535
49470,"",""
90930,"",""
6900,0.9952227536000962,0.9952227536000962
3398,0.4863895470913383,0.7757509559734622
61260,"",""
28650,"",""
74190,"",""
6870,"",""
113190,"",""
15270,"",""
51330,"",""
31020,"",""
94831,"",""
39751,0.7319059393807164,0.7319059393807164
83251,"",""
33541,"",""
96391,"",""
8041,0.9952227536000962,0.9952227536000962
24381,0.6297853167515741,0.6297853167515741
17611,"",""
70831,"",""
48511,"",""
45001,"",""
1651,0.9940770144838396,0.9948194079334803
35521,"",""
107011,"",""
45721,0.9936889258103045,0.9952227536000962
120481,"",""
81091,"",""
23341,"",""
5368,0.7967557678212871,0.8563591306799138
76741,"",""
81271,0.9922892171666426,0.9922892171666426
94471,"",""
30211,"",""
59311,"",""
106081,"",""
120061,"",""
117181,"",""
131341,"",""
73621,"",""
68140,0.4584587120894619,0.4584587120894619
93901,"",""
19948,0.9952227536000962,0.9952227536000962
124798,0.9949109049845081,0.9949109049845081
19441,"",""
110311,"",""
109261,"",""
73171,"",""
112981,0.99123121179214,0.99123121179214
125131,"",""
65368,0.7247626211735148,0.7312505571191761
86221,"",""
1199,0.5257421924726235,0.5257421924726235
78505,0.44644777929612484,0.969923610016086
9181,0.4707274703316313,0.6800028299564088
27151,"",""
130561,"",""
99301,"",""
101491,"",""
74971,"",""
32,0.4035045729352433,0.4035045729352433
132091,"",""
36841,"",""
122191,"",""
91171,"",""
91621,"",""
75061,"",""
89401,"",""
6281,0.8314421164020452,0.9266908719444107
91138,0.9728707241112435,0.9952227536000962
57,0.4268571209698244,0.9896460659208246
107371,"",""
6901,"",""
42541,"",""
15001,"",""
31801,"",""
80071,"",""
124591,"",""
129118,0.9952227536000962,0.9952227536000962
75751,"",""
129778,0.9345714030745637,0.9345714030745637
41821,"",""
4408,0.9878322765641779,0.9878322765641779
53341,"",""
27350,0.9529741581380672,0.9849654851053754
43501,"",""
37711,"",""
9301,"",""
21851,0.9378507080672391,0.9898372449879133
131998,0.9850559936655199,0.9850559936655199
115081,"",""
32731,"",""
6437,0.7748458345265085,0.7748458345265085
3811,"",""
38821,"",""
56341,"",""
20366,0.46860971578661303,0.5023531216543646
66121,"",""
73771,"",""
18241,"",""
34021,"",""
53659,0.6213325379040711,0.9697900370205207
45841,"",""
67861,"",""
85141,"",""
54661,"",""
12718,0.7321775395414796,0.7321775395414796
60031,"",""
47071,"",""
4141,"",""
86971,"",""
94891,"",""
38478,0.9929852922883682,0.9929852922883682
99061,"",""
71191,"",""
115411,"",""
30061,"",""
130231,"",""
1806,0.405718301096253,0.8106009360690504
55981,"",""
126271,"",""
31888,0.45419583276363334,0.45419583276363334
8131,"",""
19111,0.9818497963517954,0.9952227536000962
85441,"",""
28771,"",""
110341,"",""
80521,"",""
52351,"",""
95791,"",""
36931,"",""
11701,"",""
56791,"",""
13861,0.9927947358512282,0.9952227536000962
54841,"",""
4291,"",""
104191,"",""
62581,"",""
123181,"",""
9789,0.41068667383518254,0.45002580302018946
85951,0.7407657703327432,0.7407657703327432
30151,"",""
98701,"",""
84271,"",""
63691,"",""
30961,"",""
126901,"",""
44131,"",""
87031,"",""
1662,0.40683341201325035,0.40683341201325035
33308,0.660120538131388,0.660120538131388
56611,"",""
87661,"",""
68672,"",""
44792,"",""
89012,"",""
2672,0.993588241188578,0.9949515356095802
1443,0.4044442434034746,0.5226375028511108
15932,"",""
71483,0.8774769446362926,0.9903172980594708
27842,"",""
61382,"",""
49592,"",""
77012,"",""
82172,"",""
22583,0.9533583908692177,0.9582744351843381
71552,"",""
60542,"",""
76172,"",""
82196,0.90509490362545,0.9950075915489582
34292,"",""
30872,"",""
70142,0.9785788945753243,0.9785788945753243
1682,0.9805852281843973,0.9805852281843973
28922,"",""
66812,"",""
28052,"",""
3407,0.5175817116709946,0.5175817116709946
54602,"",""
31682,"",""
28712,0.9944093691152203,0.9944093691152203
84962,"",""
18450,0.43030406117445325,0.43030406117445325
90182,"",""
16712,"",""
54572,"",""
17567,0.49378008255675254,0.9946393593037305
85382,"",""
15272,"",""
92402,"",""
68732,"",""
11672,"",""
40169,0.7546448489071612,0.9745954782618591
7264,0.5188107869799145,0.5188107869799145
28532,"",""
87692,"",""
93152,"",""
52886,0.7621690680532701,0.7701659081988945
13322,"",""
12272,"",""
16982,"",""
47549,0.971265318682748,0.9926278674655746
55439,0.7694915264652019,0.9932870822446053
10832,"",""
6209,0.9884055237641173,0.9927742648919292
28262,"",""
1743,0.4899083812740335,0.4899083812740335
7862,"",""
34502,0.4021627008529616,0.437618361618656
69362,"",""
8972,"",""
17132,"",""
56912,"",""
70586,0.8902275022310057,0.9733653583599653
66272,"",""
13781,0.9859102085417234,0.9859102085417234
13256,0.9781326930714018,0.98029196112623
60122,"",""
5593,0.40328254495765953,0.5294019638417978
9422,"",""
77042,"",""
86912,"",""
26462,"",""
36182,"",""
59942,"",""
4112,"",""
30182,"",""
83252,"",""
78572,"",""
81962,"",""
93362,"",""
2225,0.45909348195921224,0.45909348195921224
85742,"",""
15572,"",""
6662,"",""
9269,0.9799793533793786,0.9800071704991152
32852,"",""
59822,"",""
11972,"",""
