z_cluster,z_minScore,z_maxScore
90237,0.9921550836812976,0.9921550836812976
1497,0.9196169259841607,0.9952227536000962
72360,"",""
103770,"",""
95160,"",""
38160,"",""
49110,"",""
17670,"",""
94230,"",""
80400,"",""
2874,0.5612334995466963,0.9952227536000962
13020,0.9924722337172271,0.9945052298849733
110820,"",""
15600,"",""
87510,"",""
44841,0.9637396484705014,0.9809368209705641
90300,0.9844771006663475,0.9940478909737567
110400,0.8868811678661968,0.8998509733991823
128700,"",""
2527,0.43580987733330223,0.43580987733330223
6660,"",""
97530,"",""
101184,0.8031774991509126,0.9952227536000962
61080,"",""
63330,"",""
59040,"",""
80754,0.9831529739501282,0.9936109261068321
120450,"",""
5370,0.9867221632291971,0.9952227536000962
130680,"",""
44487,0.9486260500450624,0.9486260500450624
45120,"",""
107670,"",""
11907,0.8609277712366115,0.9699902402865894
84390,"",""
23040,"",""
4380,"",""
2873,0.859660808878507,0.859660808878507
61740,"",""
33960,"",""
7139,0.5128304155253148,0.9948457582213162
49560,"",""
19644,0.9421588250807468,0.9872694255727232
28890,"",""
54180,"",""
70320,0.9900814031363531,0.9938656438586209
8070,"",""
21894,0.8872722662288193,0.9835473667270447
28020,"",""
95490,"",""
115620,"",""
750,"",""
85110,"",""
28500,0.9916946381314523,0.9950444396049636
38130,0.8889943007013977,0.9851201118379399
39720,"",""
29487,0.9938976827718039,0.994376774162462
2270,0.4909662336856117,0.9884615644046301
3840,"",""
90540,"",""
6297,0.9945338303022501,0.9945338303022501
66810,"",""
39660,"",""
26820,"",""
16260,"",""
57387,0.8977898512454876,0.8977898512454876
55860,"",""
361,0.8201357455891426,0.8201357455891426
80310,"",""
8430,"",""
56697,0.9643920828648964,0.9849376750125535
42270,"",""
49230,"",""
118020,"",""
35340,"",""
28530,"",""
104610,"",""
45570,"",""
11280,"",""
20370,0.5482591014413626,0.5482591014413626
52410,0.9905934002865586,0.9921079012452517
112290,"",""
87840,"",""
131880,"",""
89610,"",""
112110,"",""
108120,"",""
15090,"",""
85830,"",""
22467,0.8153810029086813,0.9418710923496382
75300,"",""
3698,0.8902034561466972,0.8902034561466972
300,"",""
68100,"",""
9120,"",""
46410,"",""
117960,"",""
114090,"",""
81600,"",""
21915,0.48810168393261555,0.48810168393261555
123570,"",""
26430,"",""
55500,"",""
132090,"",""
13530,"",""
33172,0.9902570385699506,0.9902570385699506
95040,"",""
64500,"",""
109320,0.910679436935482,0.9919869978654233
103230,"",""
85440,"",""
106800,"",""
11880,"",""
131220,0.9931012334932361,0.9952227536000962
68220,"",""
87450,"",""
74160,"",""
132420,"",""
85590,"",""
