z_cluster,z_minScore,z_maxScore
57720,"",""
111570,"",""
123960,"",""
4444,0.40033769811404435,0.9952227536000962
231,0.6078182826876156,0.6078182826876156
71130,"",""
77640,"",""
116430,"",""
101730,"",""
10216,0.9637713103330687,0.9643127571421216
57600,"",""
125880,"",""
29658,0.7665282178803839,0.991817078123326
68700,"",""
128010,"",""
46200,"",""
8010,0.8172866462747679,0.891070260111114
127140,"",""
129090,"",""
101610,"",""
31140,0.8172467060725106,0.9590137398506481
128280,"",""
24381,0.9952227536000962,0.9952227536000962
116400,"",""
55410,0.9629752495497645,0.9629752495497645
31350,0.7932428108107918,0.9896835227115497
44790,0.5164815523987413,0.7266688712389932
62310,"",""
55230,"",""
119610,"",""
61698,0.909799811408705,0.9733653583599653
68970,"",""
60900,"",""
85470,"",""
56070,"",""
128160,"",""
105684,0.9925288023066008,0.9925288023066008
72090,"",""
25530,"",""
60000,"",""
71430,"",""
42240,"",""
69420,"",""
32370,"",""
4920,"",""
91350,"",""
41880,"",""
125280,"",""
69870,"",""
122910,"",""
84660,"",""
6774,0.41267264569130013,0.7067444587405586
28374,0.9273216520140496,0.9577650661784112
31857,0.9916580143240381,0.9916580143240381
780,"",""
99210,"",""
116967,0.9841672886579516,0.9911569583328905
23130,"",""
102450,"",""
28920,"",""
121860,"",""
13050,"",""
126300,"",""
75450,"",""
99570,"",""
12060,"",""
20430,"",""
83130,"",""
9412,0.40179838260619527,0.4211691071153956
123330,"",""
44820,"",""
3660,"",""
60690,"",""
116370,"",""
2898,0.5454698225401867,0.5454698225401867
7380,"",""
4020,0.4059267519231058,0.625666358082632
75810,"",""
72300,"",""
40560,"",""
96480,"",""
93390,"",""
78990,"",""
40650,"",""
53250,"",""
75330,"",""
6510,"",""
115734,0.975071006169799,0.9936734116065394
99300,"",""
129780,"",""
19350,"",""
29970,"",""
131700,"",""
104160,"",""
115560,"",""
106140,"",""
22800,0.9828506886656534,0.9949054530888585
35100,"",""
31920,"",""
55980,"",""
2506,0.4908552225793316,0.9952227536000962
85980,"",""
28680,"",""
122700,"",""
85380,"",""
14700,"",""
127464,0.9633387662117261,0.9946393593037305
113400,"",""
133050,"",""
15390,"",""
31377,0.9761205651608742,0.9761205651608742
79077,0.9275586469135747,0.9713115183593137
22320,0.9911975740624088,0.9952227536000962
59790,"",""
102990,"",""
36084,0.9351506336677909,0.9399190798728205
57,0.40186638071228625,0.40186638071228625
51957,0.9373115612867814,0.9373115612867814
64410,"",""
3011,0.5067851328477359,0.5067851328477359
132540,"",""
80520,"",""
20190,"",""
83580,"",""
130500,"",""
124080,"",""
44040,"",""
6085,0.4536801657609426,0.7814389258817049
26335,0.4418626755485272,0.4418626755485272
21000,"",""
5040,"",""
100230,"",""
87090,"",""
52020,"",""
57240,"",""
107700,"",""
121170,"",""
10980,"",""
90060,"",""
40110,"",""
52981,"",""
107701,"",""
9361,"",""
6121,0.4026340050995591,0.4026340050995591
44941,"",""
106039,0.5584322980335823,0.9714184953751154
14791,"",""
38641,"",""
130261,"",""
45601,0.9662857077142641,0.9662857077142641
79501,0.9842365892721153,0.9842365892721153
42115,0.9936821262459602,0.9936821262459602
39991,"",""
94621,"",""
51178,0.9704594897115976,0.9786330677241545
128551,"",""
5728,0.44015183532535823,0.44015183532535823
13741,0.660758729202387,0.9883494456017203
127066,0.6852295724220658,0.980745921897547
92371,"",""
14851,"",""
117631,"",""
33841,"",""
48301,"",""
73312,0.9570994290479643,0.9944951508541771
26101,"",""
22702,0.9940635448905872,0.9948194079334803
92281,"",""
57391,"",""
1443,0.42117374439125,0.42117374439125
68071,"",""
29521,"",""
20371,"",""
110251,"",""
87721,"",""
4389,0.40452326246657117,0.5046676643454452
124951,"",""
45298,0.9952227536000962,0.9952227536000962
131461,"",""
109351,"",""
21931,"",""
6219,0.4549390440739082,0.4549390440739082
34951,"",""
50251,"",""
17911,"",""
117781,"",""
95101,"",""
69241,"",""
36271,"",""
54421,"",""
64321,"",""
53671,"",""
76111,"",""
117241,"",""
76171,"",""
116041,"",""
41941,0.9546061374559327,0.9900850340350941
99841,"",""
104341,"",""
76561,"",""
130771,"",""
57061,"",""
129631,"",""
3781,"",""
91291,"",""
54721,0.5956076505554124,0.5956076505554124
66001,"",""
54691,0.8804068166355942,0.9651409780874106
60001,"",""
15151,"",""
31861,0.4574967637776614,0.6542479883572204
5191,"",""
120391,"",""
129181,"",""
50821,"",""
105508,0.9806039691092343,0.9896835227115497
127411,"",""
69841,"",""
92671,"",""
95815,0.9093023172197819,0.9895145850096596
80131,"",""
114511,"",""
34351,"",""
130861,0.9733653583599653,0.9921161045093192
102271,"",""
15421,"",""
73801,"",""
40231,0.9929852922883682,0.9949515356095802
16411,"",""
48421,"",""
109051,"",""
69301,"",""
20821,0.9949416011295203,0.9949416011295203
100981,"",""
2217,0.5558684869193254,0.5558684869193254
89671,"",""
17941,"",""
64201,"",""
22471,0.9352146924543631,0.9919293981088715
90481,"",""
49711,"",""
20491,"",""
131311,"",""
79771,"",""
86155,0.9952227536000962,0.9952227536000962
10501,0.584409519213801,0.584409519213801
88141,"",""
66361,"",""
96361,0.9848347957684642,0.9848347957684642
91981,0.41932411809254033,0.41932411809254033
52801,0.4324959819994651,0.4324959819994651
92101,"",""
44821,"",""
90991,0.9927742648919292,0.9927742648919292
33361,"",""
115201,0.5638651964506934,0.5638651964506934
421,"",""
40621,"",""
3331,"",""
60325,0.9860120300438152,0.9925441131565544
86041,"",""
23371,"",""
109531,"",""
12751,"",""
90769,0.9831886470106116,0.9924388528162107
6418,0.7392090610463213,0.9952227536000962
75961,"",""
121711,"",""
88591,"",""
22921,"",""
50581,"",""
4681,"",""
33421,"",""
41461,"",""
90811,0.679734435841162,0.679734435841162
53011,"",""
12451,"",""
75841,"",""
122641,"",""
37201,0.9952227536000962,0.9952227536000962
55831,"",""
95251,0.9270353631597363,0.9938647243311929
12676,0.9537783225475558,0.98624521323622
3407,0.4331221823549035,0.4331221823549035
67322,"",""
70352,"",""
73352,"",""
17672,"",""
58982,"",""
10862,"",""
93512,"",""
58232,"",""
50732,"",""
28736,0.553522053090345,0.9900096249183904
8282,"",""
6872,"",""
68942,"",""
40772,"",""
83942,"",""
79712,"",""
42182,"",""
51929,0.9803246776491409,0.9803246776491409
44132,"",""
60182,"",""
47389,0.4959179621657969,0.4959179621657969
22409,0.4466651704061177,0.9951065949106059
88352,"",""
22322,"",""
36002,0.9938643297165417,0.9952227536000962
90926,0.979003608039142,0.9936771225970134
38882,0.981138821011245,0.981138821011245
41042,"",""
73622,"",""
11522,"",""
3659,0.9901918127542898,0.9901918127542898
91766,0.956728737854906,0.9884431207008226
42752,"",""
5642,"",""
45932,"",""
24392,"",""
7562,"",""
14012,"",""
23942,"",""
93572,"",""
30722,"",""
87662,"",""
83372,"",""
52382,"",""
79472,"",""
20942,"",""
1199,0.4511521797693605,0.4511521797693605
19262,"",""
6910,0.40696050069026557,0.4329358931092464
4262,"",""
13082,"",""
81362,"",""
74312,"",""
30212,"",""
12482,"",""
12956,0.9807985694352478,0.9950141671793934
45872,"",""
92942,"",""
67946,0.4198955255607233,0.9820425634050689
17072,"",""
10172,"",""
7232,"",""
9359,0.40240927057489256,0.9907453314477414
50432,"",""
33002,"",""
61622,"",""
63806,0.9552392629651999,0.9952227536000962
57092,0.933873345864215,0.933873345864215
7679,0.773495818825327,0.8395348133730974
19082,"",""
26192,"",""
78632,"",""
69454,0.40788878281966273,0.9952227536000962
8222,"",""
24512,"",""
55592,"",""
46232,"",""
11282,"",""
9092,0.46171553511935337,0.9924017095683199
66632,"",""
71462,"",""
90092,"",""
87902,"",""
37804,0.43713972884657415,0.9932894653468864
12452,"",""
3992,0.5112918499669272,0.5112918499669272
48362,"",""
52766,0.9902646910006825,0.9946561434933727
2,0.9763348543495933,0.9942322398449379
20023,0.7351210272252561,0.9952227536000962
60362,"",""
25802,"",""
16682,"",""
13775,0.45744589328024543,0.9952227536000962
46286,0.9819816488814582,0.9937491581699864
73892,"",""
49082,"",""
92522,"",""
10652,"",""
37562,0.5757086487557503,0.5757086487557503
37262,"",""
5063,0.9835884605371862,0.9916928888813668
64949,0.9940141113486761,0.9940141113486761
11432,"",""
56162,"",""
32462,0.9944951508541771,0.9944951508541771
3358,0.41498523724461484,0.980891712306987
29373,"",""
105933,"",""
79077,0.9275586469135747,0.981138821011245
51003,"",""
81453,"",""
47313,"",""
39693,"",""
48243,"",""
129753,"",""
90573,"",""
112383,"",""
50613,"",""
70713,"",""
4623,"",""
96123,"",""
18183,"",""
89073,"",""
92073,"",""
31323,0.9404102126281951,0.9404102126281951
41673,"",""
103263,"",""
5103,0.981138821011245,0.9837839771269059
25263,"",""
59883,"",""
53433,"",""
98253,"",""
102723,"",""
27573,"",""
91653,"",""
5643,0.7093232018213718,0.9940510622067503
57153,0.9901495200712244,0.9948559438826364
42003,"",""
33172,0.4147497834181601,0.9902570385699506
86973,"",""
112563,"",""
63933,"",""
70751,0.4081788684480092,0.4081788684480092
25803,"",""
4963,0.4392418957831533,0.4392418957831533
36273,"",""
24843,"",""
37053,"",""
107853,"",""
103173,0.9596591937990917,0.9952227536000962
7323,"",""
18273,"",""
103803,0.9826550902517557,0.991397651186092
11210,0.40952836615053173,0.40952836615053173
78453,0.9901497260563679,0.9901497260563679
125373,"",""
69003,"",""
46893,"",""
75693,"",""
127833,0.9450376316224938,0.9783032542068444
125913,"",""
65373,"",""
84123,"",""
114813,"",""
70473,0.9301256601779679,0.9906652439071119
52383,"",""
14904,0.9389019451997663,0.9791171796266943
68403,"",""
2013,"",""
50973,"",""
122763,"",""
22443,"",""
9092,0.411839667058989,0.9849376750125535
91863,"",""
128703,"",""
39393,"",""
44463,"",""
77712,0.4124442292864566,0.4124442292864566
73203,"",""
84783,"",""
6573,"",""
47013,"",""
14793,"",""
71223,"",""
127593,"",""
61413,"",""
33753,"",""
88586,0.8544048838120196,0.909446457381011
91143,"",""
80613,"",""
114093,"",""
52623,"",""
83253,"",""
49773,"",""
18930,0.7447134121094033,0.9946207768647507
115233,"",""
98613,"",""
8763,"",""
16653,"",""
85083,"",""
57303,"",""
6459,0.4613993297320883,0.4613993297320883
17073,"",""
41853,"",""
36393,"",""
26823,"",""
51480,0.9907453314477414,0.9907453314477414
32913,"",""
21963,"",""
28893,"",""
1743,0.4686828711655628,0.4686828711655628
18213,"",""
33687,0.9920037297014787,0.9952227536000962
72573,0.9574065579980086,0.9574065579980086
50523,"",""
65313,"",""
40533,"",""
21723,"",""
119853,"",""
