z_cluster,z_minScore,z_maxScore
21780,"",""
68520,"",""
95010,"",""
132330,"",""
60504,0.9911676263156172,0.9931473428672575
2061,0.992908095203753,0.992908095203753
81780,"",""
23160,"",""
99810,"",""
37892,0.4134673225615595,0.5594747553250433
91470,"",""
125190,"",""
96900,"",""
50010,"",""
95217,0.9946230136866502,0.9952227536000962
23880,"",""
16002,0.4594309678358831,0.9898061729314319
41457,0.5032771647858622,0.5032771647858622
52500,"",""
17700,0.9883221319222868,0.9883221319222868
103350,"",""
987,0.4233161700572955,0.7221657163306323
8490,"",""
30210,"",""
56190,"",""
30768,0.9571458783944269,0.9870061647954927
94590,"",""
7650,"",""
42180,"",""
104760,"",""
116670,"",""
40170,"",""
89460,"",""
93510,"",""
3824,0.5116598670371567,0.5157696997378711
36720,"",""
5760,"",""
127530,0.9759995690455994,0.9949827953204265
98100,"",""
96720,"",""
54897,0.9911894351922849,0.9947717173483182
71490,"",""
38760,"",""
129960,"",""
77577,0.9921703143415593,0.9921703143415593
81798,0.783416765941306,0.9875635379143742
110751,0.6455534965657755,0.9929852922883682
126060,"",""
71940,"",""
86784,0.8846009423565535,0.9952227536000962
95250,"",""
47280,"",""
89040,"",""
16470,"",""
6120,"",""
62040,"",""
43500,"",""
98700,"",""
80460,"",""
42300,"",""
21480,"",""
28971,0.9823325708063128,0.9938647243311929
7612,0.6195223451321911,0.6208604727918227
25320,"",""
121797,0.9180493963944215,0.9180493963944215
27180,"",""
64320,"",""
125811,0.9824157498052508,0.99123121179214
89070,"",""
42720,"",""
68310,0.829252906187349,0.9952227536000962
17850,0.473371779066394,0.473371779066394
70290,"",""
123840,"",""
18570,"",""
79770,0.603489400124334,0.9193199304141758
85620,"",""
101364,0.951119971444848,0.9889402778632468
11307,0.482055728666897,0.6782594533059483
66111,0.6297693242201968,0.8168538559201945
96180,"",""
24900,"",""
95880,"",""
1080,"",""
68340,"",""
87780,"",""
56550,"",""
129507,0.9356031754739292,0.9356031754739292
130590,"",""
98430,"",""
56490,"",""
18504,0.9526381277721798,0.993900467254323
53460,"",""
57060,"",""
111990,"",""
110280,"",""
119934,0.919399225522857,0.9218406153503294
15810,"",""
121764,0.9938695080588035,0.9938695080588035
46440,"",""
56100,"",""
124287,0.981138821011245,0.981138821011245
1380,"",""
44768,0.44986721966041415,0.5057172163750238
59796,0.45437084262607913,0.45437084262607913
12300,"",""
91590,"",""
40590,"",""
83520,"",""
26901,0.9437343347956006,0.9952227536000962
81840,"",""
118980,"",""
11070,"",""
40290,"",""
18870,0.9849376750125535,0.9952227536000962
83040,"",""
17280,"",""
50910,"",""
8670,"",""
24720,"",""
117837,0.9932931739909694,0.9940141113486761
104130,"",""
91290,"",""
117390,"",""
15510,0.44763076136062746,0.44763076136062746
39480,"",""
43320,0.5262136621248543,0.5262136621248543
132390,"",""
2610,"",""
52350,"",""
26037,0.4487377399410558,0.980881184740467
83010,"",""
6437,0.5512650233909775,0.5512650233909775
129030,"",""
14940,"",""
36174,0.8893125627197834,0.9692158196324007
75060,"",""
1650,0.4097524066297575,0.4097524066297575
90477,0.4740608529272122,0.4740608529272122
70800,"",""
69413,0.4164653737469476,0.4164653737469476
54390,"",""
99000,"",""
112800,"",""
30441,0.735694005967279,0.9346305619483364
46487,0.9461797341304318,0.9951065949106059
14550,"",""
115860,"",""
72330,"",""
118560,"",""
