z_cluster,z_minScore,z_maxScore
20333,0.40100872507919494,0.4875001332846403
69051,0.8331196720135904,0.8507680285671957
18397,0.6089843213211514,0.6089843213211514
13080,"",""
77940,"",""
106290,"",""
108570,"",""
41610,"",""
35981,0.46213614369985884,0.46213614369985884
31950,"",""
21990,"",""
98208,0.9356553320023739,0.9952227536000962
92790,"",""
109830,"",""
38040,"",""
62370,"",""
54750,"",""
20544,0.9290045220250533,0.9952227536000962
105504,0.9931073584642801,0.9931073584642801
119490,"",""
34440,"",""
128067,0.9927888018642844,0.9927888018642844
2490,"",""
79647,0.9776329131377194,0.9858736010061814
90510,"",""
34737,0.907683154057989,0.9946561434933727
47880,"",""
71700,0.9952227536000962,0.9952227536000962
72750,"",""
69360,"",""
111090,"",""
64650,"",""
44637,0.9850274101551411,0.990145048844964
95190,"",""
26760,"",""
48420,"",""
31290,"",""
66900,"",""
91560,"",""
9057,0.9898780198051652,0.9940141113486761
53700,"",""
68400,"",""
29370,"",""
112320,"",""
30600,"",""
122340,"",""
101130,"",""
39060,"",""
15780,0.47434901855858835,0.47434901855858835
116520,"",""
108870,"",""
11550,"",""
117750,"",""
101841,0.8925441105730789,0.9815840609192951
100107,0.709279311629852,0.709279311629852
88770,"",""
68850,"",""
30480,"",""
72390,"",""
115320,0.9874731622351793,0.9874731622351793
7350,"",""
16917,0.4157765285517515,0.4157765285517515
35040,"",""
92934,0.8907253588877813,0.9604684640314636
120714,0.7792136259382139,0.9800609014379763
40890,"",""
67020,"",""
6630,"",""
88170,"",""
81330,"",""
81930,"",""
57750,"",""
88050,"",""
7440,"",""
121380,"",""
7892,0.47062169896981604,0.5291894758412119
120090,"",""
16230,"",""
86577,0.6896533767840457,0.7208353393049495
1320,"",""
93951,0.6971478827676656,0.7531657113231094
34890,"",""
19680,0.8905931897467445,0.9693116346662259
3000,"",""
6060,"",""
58680,"",""
111480,"",""
37980,"",""
122610,"",""
88560,"",""
93480,"",""
45990,"",""
107130,"",""
20580,"",""
5108,0.43709805993854167,0.9952227536000962
95460,"",""
57,0.40855450760305556,0.6437872419142067
130620,"",""
62269,0.9259537222682754,0.9764304189159942
15030,"",""
114510,"",""
71814,0.9573328256249626,0.9842879504501727
116820,"",""
80670,"",""
12450,"",""
29550,"",""
19110,"",""
96000,"",""
114210,"",""
72681,0.4021593827091974,0.9858918846770874
9540,"",""
40860,"",""
2460,"",""
51990,"",""
62130,"",""
81990,"",""
9990,"",""
